chromosome	wind.start	wind.end	mean_TD	count_TD	mean_ND	count_ND	mean_FST	count_FST	
PvP01_09	1601901	1602100	1.13685728542635	7	0.247742297772936	7	0.217979747936793	8	
PvP01_09	1622401	1622600	0.852605826783482	7	0.442036847248096	7	0.403417115101087	8	
PvP01_09	1622501	1622700	1.13897368457645	7	0.349613758928625	7	0.430089713609741	8	
PvP01_09	1625801	1626000	0.998568531795066	7	0.200725157611694	7	0.288597864998564	8	
PvP01_09	1635001	1635200	0.592346331320652	8	0.490218052681437	8	0.467516310555927	8	
PvP01_09	1635101	1635300	0.703835135228392	8	0.437731448115912	8	0.487573287059743	8	
PvP01_09	1636001	1636200	0.747910252303604	8	0.232038582571616	8	0.153001393856408	8	
PvP01_09	1638401	1638600	0.65254862003894	7	0.245686519162392	7	0.531940230033538	8	
PvP01_09	1654201	1654400	1.05514382285176	7	0.323077977018314	7	0.284091469333083	8	
PvP01_09	1656201	1656400	0.568312767187512	8	0.33070413570824	8	0.453848674281763	8	
PvP01_09	1674601	1674800	0.981514862089775	6	0.643196548810572	8	0.21265057627881	8	
PvP01_09	1746301	1746500	0.442797595319181	7	0.200934103687679	7	0.0560987672111489	8	
PvP01_09	1750901	1751100	0.918748485832579	7	0.624964486276214	7	0.204231927097526	8	
PvP01_09	1751001	1751200	1.13401700143934	7	0.596830327468958	7	0.213005897684944	8	
PvP01_09	1751901	1752100	0.611337809151847	7	0.178588405242273	7	0.113982636922582	8	
PvP01_09	1772801	1773000	0.946252530611431	7	0.40235680728007	7	0.317647027465028	8	
PvP01_09	1772901	1773100	1.11888394024819	7	0.349352593775996	7	0.235556915972245	8	
PvP01_09	1775501	1775700	0.449595851846775	8	0.346889691046298	8	0.32856002404338	8	
PvP01_09	1814501	1814700	0.763857844190876	8	0.553465237803945	8	0.578578139397657	8	
PvP01_09	1814601	1814800	0.922277812996676	8	0.462966930739949	8	0.576640050572688	8	
PvP01_09	1844501	1844700	0.988008869581217	7	0.5636573561848	7	0.225452543889874	8	
PvP01_09	1864501	1864700	0.719233766348609	8	0.580854531549387	8	0.456076600385198	8	
PvP01_09	1895001	1895200	0.944356444302037	7	0.374031741754669	7	0.19394203848297	8	
PvP01_09	1924101	1924300	0.777286022594229	7	0.337164976851084	7	0.342555566737028	8	
PvP01_09	1924701	1924900	0.740446043365495	7	0.294406773033394	7	0.130044461876172	8	
PvP01_09	1954401	1954600	0.826401122969969	8	0.540834269899246	8	0.261000395949061	8	
PvP01_09	1954501	1954700	0.859855761185012	7	0.263768034740783	7	0.301747980540132	8	
PvP01_09	1959201	1959400	0.618737270423951	7	0.245081579181815	7	0.491756068158795	8	
PvP01_09	1988101	1988300	0.94146025463258	8	0.335185311045702	8	0.349707353335105	8	
PvP01_09	1996501	1996700	0.702552049541137	8	0.373688037774022	8	0.308112649604661	8	
PvP01_09	1996601	1996800	0.908382235211091	8	0.39756115539714	8	0.302591080051522	8	
PvP01_09	2064201	2064400	1.07686322622725	7	0.188873145804235	7	0.453791665786022	8	
PvP01_09	2077701	2077900	1.10451513530775	7	0.360271219183011	7	0.264123748189094	8	
PvP01_09	2078401	2078600	0.614424390401688	7	0.171212890116477	7	0.410143358225987	8	
PvP01_09	2078501	2078700	0.804390779183491	7	0.506419834143647	7	0.253661942639832	8	
PvP01_09	2078601	2078800	0.972946757896553	7	0.827971710734856	7	0.0743030346119355	8	
PvP01_09	2081001	2081200	0.848655445905293	8	0.33938850921185	8	0.0896248752842156	8	
PvP01_09	2081101	2081300	0.897861674656713	8	0.309684672243235	8	0.0889280020472693	8	
PvP01_09	2097201	2097400	0.648899214902857	8	0.352989679800438	8	0.271918525980349	8	
PvP01_09	2097301	2097500	0.78203768473196	7	0.272362851918726	7	0.300132165063599	8	
PvP01_09	2111601	2111800	0.875010914047725	8	0.435956685554875	8	0.419669651380701	8	
PvP01_09	2132001	2132200	0.915416004386634	7	0.288445698682661	7	0.391665901653977	8	
PvP01_09	2143001	2143200	0.781739338161715	7	0.275048515448066	7	0.549523684355836	8	
PvP01_09	2156301	2156500	1.05064692556355	7	0.380348612890576	7	0.342472688128968	8	
PvP01_09	2160601	2160800	1.16773560069479	7	0.315658373513077	7	0.231414114196995	7	
PvP01_09	2161001	2161200	0.713220504297999	7	0.492105024260767	7	0.0278308701961958	7	
PvP01_09	2161101	2161300	0.672483241827495	7	0.343604299807073	7	0.289683618959401	7	
PvP01_09	2173401	2173600	0.976669556028403	7	0.769755560625212	7	0.208796652326902	8	
PvP01_09	2173501	2173700	0.86671997826519	7	0.96246888593993	7	0.183956141906379	8	
PvP01_09	2180401	2180600	0.829083214266992	7	0.348218883753069	7	0.114344544695168	8	
PvP01_09	2182301	2182500	0.931443310876756	7	0.612747639825466	7	0.190324132239023	7	
PvP01_09	2182401	2182600	0.74466146928273	7	0.454724032335022	7	-0.753789317721156	7	
PvP01_09	2189901	2190100	0.997888289172975	7	0.42923934735526	7	0.218975412294656	8	
PvP01_09	2208201	2208400	0.750769694443165	7	0.290415136870146	7	-0.152661582217223	3	
PvP01_09	2208301	2208500	0.719361624862067	7	0.447735749289143	7	-0.570192495112619	2	
PvP01_09	2208401	2208600	0.611840462209803	7	0.369327431419014	7	0.0209340575393723	5	
PvP01_09	2210201	2210400	1.37804996961458	7	0.419432693420528	7	0.143474217660377	8	
PvP01_09	2210301	2210500	1.22654113149325	7	0.427902142906312	7	0.140040225804123	8	
PvP01_09	2221801	2222000	1.23938216452688	4	2.05859274125924	7	-18.5427859385707	6	
PvP01_09	2222401	2222600	1.45917328214502	5	1.46589339617919	7	0.225368994952569	7	
PvP01_09	2222501	2222700	1.64675927095862	4	1.989086672126	7	0.202792605411389	7	
PvP01_09	2227501	2227700	1.25733295933353	6	1.83006566898486	7	0.0944000964821278	6	
PvP01_10	136201	136400	0.703333141364097	8	1.24461739639609	8	0.137222617903142	8	
PvP01_10	137101	137300	1.5848070576749	5	4.81362381890646	8	0.151587946782403	8	
PvP01_10	137201	137400	1.49107736076155	5	2.8542792044196	8	0.107050686189595	8	
PvP01_10	139601	139800	1.58012558981231	6	1.78632387709735	8	0.26183418837698	8	
PvP01_10	148101	148300	0.603363488937817	8	0.500592480675476	8	0.244902273211424	8	
PvP01_10	148801	149000	0.773346827924393	8	1.25999468577317	8	0.166899781999751	8	
PvP01_10	152001	152200	0.84666726356314	8	0.660359641865208	8	0.36843952777865	8	
PvP01_10	152101	152300	0.885026705485181	8	0.967040610005975	8	0.308040127987635	8	
PvP01_10	152201	152400	1.09532493304668	8	1.18952372051226	8	0.317995335801852	8	
PvP01_10	152301	152500	1.44694326277175	7	2.39229804340592	8	0.27132778992741	8	
PvP01_10	152801	153000	1.7562557627961	4	3.01186388296551	7	0.314693599548745	8	
PvP01_10	152901	153100	1.48071469188594	6	2.88404524282314	8	0.336225611293182	8	
PvP01_10	156701	156900	0.841433796324013	8	1.51626551262472	8	0.186221949929636	8	
PvP01_10	156801	157000	0.615638879281657	8	0.360460831158253	8	0.109531396898229	8	
PvP01_10	158501	158700	0.900701008298722	8	0.229715741755327	8	0.0693861828629594	8	
PvP01_10	184801	185000	0.718035125140518	8	0.567617655479579	8	0.234989976434296	8	
PvP01_10	189701	189900	0.903761401298947	7	0.73606656322477	7	0.191047774338769	8	
PvP01_10	189801	190000	0.915961889573767	7	0.726982006970402	7	0.192860113892334	8	
PvP01_10	203501	203700	0.683545046591663	7	0.812120167798548	7	0.0871809158162113	8	
PvP01_10	207001	207200	1.13816150413666	6	0.449572143073275	7	0.25891699734868	8	
PvP01_10	213701	213900	0.672095116422979	8	0.473763460218147	8	0.323129556266664	8	
PvP01_10	224601	224800	0.81888643713699	8	0.517365813822482	8	0.103964068019958	8	
PvP01_10	224701	224900	1.18263444859789	8	0.818557967113624	8	0.184633286388983	8	
PvP01_10	224801	225000	0.840019707629744	7	0.403295143367914	7	0.239614717601869	8	
PvP01_10	234201	234400	0.914551553657012	8	0.515091031842764	8	0.393575674873641	8	
PvP01_10	239801	240000	0.735814640598143	7	0.530023709294064	7	0.16196688561224	8	
PvP01_10	239901	240100	0.955080422931006	7	0.497820319463555	7	0.168394228015862	8	
PvP01_10	246001	246200	0.810830826188914	7	0.45704459444795	7	0.150386044434482	8	
PvP01_10	246101	246300	0.998428349825965	7	0.496043303449151	7	0.144565064162477	8	
PvP01_10	252401	252600	0.891548509435652	8	0.445769625845238	8	0.18426130602311	8	
PvP01_10	266001	266200	1.22192846793419	7	0.18931470941595	7	0.108393088084655	8	
PvP01_10	310901	311100	0.908712890476087	7	0.308793830639276	7	0.106956025199552	8	
PvP01_10	315401	315600	1.16275396420715	7	0.268978281049921	7	0.48523177528654	8	
PvP01_10	318601	318800	0.963640036226986	8	0.654261642918023	8	0.208634535506355	8	
PvP01_10	318701	318900	1.24650235963666	8	0.385222902219262	8	0.202088424504865	8	
PvP01_10	331401	331600	0.506457406446105	7	0.388083496739372	7	0.1462141617236	8	
PvP01_10	365601	365800	0.595292513832827	7	0.568224446328649	7	0.273888629821026	8	
PvP01_10	386701	386900	0.873901184837843	7	0.298252066024568	7	0.478904021439343	8	
PvP01_10	395201	395400	0.899106844180084	7	0.264745934319109	7	0.117304828376125	8	
PvP01_10	479901	480100	1.02426045235441	7	0.403728296755373	7	0.516907562239459	8	
PvP01_10	481401	481600	0.476536870889022	8	0.428600624058343	8	0.250412972885447	8	
PvP01_10	481501	481700	0.579277666429411	8	0.563006228521374	8	0.233248781649488	8	
PvP01_10	502601	502800	0.865002389427702	8	0.493711727796371	8	0.340901890894539	8	
PvP01_10	517801	518000	0.828587260462975	7	0.259917957235748	7	0.122553290477366	8	
PvP01_10	517901	518100	0.821109497470076	8	0.577623098216098	8	0.349554166887735	8	
PvP01_10	530801	531000	1.38151560486979	4	0.648159752231134	7	0.44034960403876	8	
PvP01_10	557601	557800	0.708717270020342	8	0.422415264233426	8	0.261260282535025	8	
PvP01_10	560501	560700	0.720851048372475	8	0.299341408113185	8	0.429880642943751	8	
PvP01_10	591201	591400	0.695257034255696	8	0.273092296944674	8	0.178697327709243	8	
PvP01_10	595201	595400	0.463729350685631	7	0.291741582719705	7	0.162155776664263	8	
PvP01_10	609301	609500	0.873522499784794	7	0.205730259286854	7	0.550612634668003	8	
PvP01_10	611101	611300	0.734933174282901	7	0.380346578804037	7	0.413525017800914	8	
PvP01_10	611201	611400	0.747978934200787	7	0.372965497871952	7	0.416026921979888	8	
PvP01_10	645301	645500	1.03973215796182	7	0.306620169677424	7	0.412685305763287	8	
PvP01_10	654701	654900	0.751730988121572	8	0.548779478624911	8	0.518494325191685	8	
PvP01_10	654801	655000	0.760805277732084	8	0.624775330277872	8	0.487992658731315	8	
PvP01_10	665801	666000	0.836940239583375	7	0.437556750695808	8	0.125630353548575	8	
PvP01_10	724901	725100	0.818266722955638	7	0.601921131065484	7	0.588825095890947	8	
PvP01_10	756701	756900	0.689041595227108	8	0.501822736403086	8	0.332409014360912	8	
PvP01_10	756801	757000	0.477916943069044	8	0.731231385063269	8	0.371040885327493	8	
PvP01_10	756901	757100	0.51924211242448	8	0.349035969908933	8	0.365568347939928	8	
PvP01_10	772601	772800	0.878422135399524	8	0.42957999100997	8	0.269456345562665	8	
PvP01_10	775201	775400	0.677427874454201	7	0.471599797049183	7	0.467532963607869	8	
PvP01_10	780201	780400	0.764562792671883	8	0.51981460592923	8	0.393451502961346	8	
PvP01_10	784801	785000	1.06690330141662	7	0.252331864598242	7	0.0822948962601608	8	
PvP01_10	832901	833100	0.663825326044578	8	0.632869455659252	8	0.494117509707238	8	
PvP01_10	869001	869200	0.635400325395461	8	0.333202784761703	8	0.329708417249499	8	
PvP01_10	874201	874400	0.860692185626947	7	0.809180512326254	8	0.494819644998746	8	
PvP01_10	874301	874500	0.765670245458113	7	0.245703939937014	7	0.336274215707938	8	
PvP01_10	878201	878400	0.760323813764794	7	0.766623499624415	7	0.430840755206546	8	
PvP01_10	890401	890600	0.600112981431288	8	0.374845893151665	8	0.36181560974922	8	
PvP01_10	891901	892100	0.567337004132062	7	0.5366483204305	7	0.48808963136479	8	
PvP01_10	905701	905900	0.820964945561934	7	0.279922540628138	7	0.0957380738029431	8	
PvP01_10	934301	934500	0.944313116281961	7	0.351785762077006	7	0.47155877365599	8	
PvP01_10	934401	934600	0.908985719339447	7	1.06597286059453	8	0.41027102540577	8	
PvP01_10	949901	950100	0.879821980758237	6	0.404392631178803	7	0.384808331983868	8	
PvP01_10	950001	950200	0.975194315467629	8	0.353986189069171	8	0.31516434591188	8	
PvP01_10	955301	955500	0.75310123793563	8	0.469230398165694	8	0.174622283639901	8	
PvP01_10	976001	976200	1.05716314688505	7	0.472546603358171	7	0.341974277726489	8	
PvP01_10	993001	993200	0.753480576127605	8	0.386775186793516	8	0.2901025572894	8	
PvP01_10	1000801	1001000	0.343659232150714	7	0.310248566402853	7	0.324110867052293	8	
PvP01_10	1006001	1006200	1.19655038594732	8	0.381837606752246	8	0.229265315423909	8	
PvP01_10	1006201	1006400	0.863040196984979	8	0.52982446219666	8	0.318981499584429	8	
PvP01_10	1009001	1009200	0.874213578097581	7	0.382433520461476	7	0.319103618247991	8	
PvP01_10	1023401	1023600	1.02432328403672	7	0.270107696330801	7	0.331449244638876	8	
PvP01_10	1023801	1024000	1.05208619551478	7	0.239435182927049	7	0.553787644870947	8	
PvP01_10	1031501	1031700	0.735057335937791	8	0.304730162340408	8	0.281416544627826	8	
PvP01_10	1041101	1041300	1.05037515389022	7	0.375907389003332	7	0.212998560288767	8	
PvP01_10	1072001	1072200	0.789411418098522	7	0.556137396969363	7	0.610666870578974	8	
PvP01_10	1074801	1075000	0.622664073838862	8	0.48111363646465	8	0.187817260606384	8	
PvP01_10	1085001	1085200	0.695751679575183	7	0.41126823543428	7	0.294583324588032	8	
PvP01_10	1085101	1085300	0.705426904320821	8	0.59904786844264	8	0.404166184843343	8	
PvP01_10	1085201	1085400	0.823465438375947	8	0.464702978020813	8	0.410284193871637	8	
PvP01_10	1095401	1095600	0.92016729963967	8	0.315392903170358	8	0.329726409975199	8	
PvP01_10	1095501	1095700	1.07881346449949	8	0.616936223952441	8	0.420850512975437	8	
PvP01_10	1114301	1114500	0.580099937743913	8	0.689982649519236	8	0.358116804130811	8	
PvP01_10	1133401	1133600	0.900653434626727	6	0.486456177282994	7	0.317641420363466	8	
PvP01_10	1159401	1159600	0.84225773699597	8	0.397680995009596	8	0.418964774823388	8	
PvP01_10	1173001	1173200	0.897195879224342	6	0.291839692265252	7	0.562304165469469	8	
PvP01_10	1175901	1176100	0.774704164441634	8	0.378152137300486	8	0.355576201982982	8	
PvP01_10	1187301	1187500	0.841200112796156	8	0.395792952156916	8	0.327761195058934	8	
PvP01_10	1187901	1188100	0.885809721453688	8	0.372612028377464	8	0.129026987314003	8	
PvP01_10	1188001	1188200	0.988355256229444	8	0.435591519391601	8	0.149860086260346	8	
PvP01_10	1192801	1193000	0.627977824592786	7	0.314235245796639	7	0.491745961101415	8	
PvP01_10	1212201	1212400	0.98632720265126	6	0.403694260497287	7	0.040901049510798	8	
PvP01_10	1260301	1260500	0.77084900933974	7	0.249324985481515	7	0.1063811889509	8	
PvP01_10	1279501	1279700	0.564058549486263	8	0.400622272806285	8	0.293028094637657	8	
PvP01_10	1307001	1307200	0.770662183641206	6	0.506250188722801	7	0.277590165013368	8	
PvP01_10	1307601	1307800	0.623895951634394	8	0.522153616900433	8	0.233278421804274	8	
PvP01_10	1324801	1325000	1.20715955887713	7	0.158538628460947	7	0.348827143292075	8	
PvP01_10	1324901	1325100	0.832462395857724	7	0.599158381419518	7	0.114582830246637	8	
PvP01_10	1333901	1334100	0.862537240885573	8	2.0358706646846	8	0.352241487779885	8	
PvP01_10	1373901	1374100	0.623010111088677	8	0.474052612687012	8	0.146602557914693	8	
PvP01_10	1374001	1374200	1.00365186811455	8	1.24391498205911	8	0.230585231636462	8	
PvP01_10	1374101	1374300	1.41086856641868	6	2.65319056538542	8	0.183295857550086	8	
PvP01_10	1387601	1387800	0.822713988190162	7	0.226733042635994	7	0.132703842961197	8	
PvP01_10	1387701	1387900	0.782394773888668	7	0.26659603206492	7	0.12646520904007	8	
PvP01_10	1391001	1391200	0.74753249329334	8	0.454311724816019	8	0.353339826598921	8	
PvP01_10	1391101	1391300	0.986103690380159	8	0.398093137612262	8	0.378161521537012	8	
PvP01_10	1404001	1404200	0.794737716710711	8	0.387756592921803	8	0.385742276550366	8	
PvP01_10	1407901	1408100	1.01398782601024	7	1.26881020204143	8	0.353085885038565	8	
PvP01_10	1416001	1416200	0.849405348947353	7	0.170968320236402	7	0.036620897729333	7	
PvP01_10	1418501	1418700	0.827603370617938	7	0.455579300258828	7	0.263406242814619	8	
PvP01_10	1422101	1422300	1.04608862462035	7	0.523740612671072	8	0.263031110704852	8	
PvP01_10	1429901	1430100	0.898573632559004	8	0.438773332679034	8	0.215892382497356	8	
PvP01_10	1430001	1430200	0.926782434994842	8	0.471854594260383	8	0.244694343004657	8	
PvP01_10	1436301	1436500	0.887629478278103	8	0.485242541643234	8	0.187822619440006	8	
PvP01_10	1436801	1437000	0.84171695201399	8	0.235800761561957	8	0.031778786752233	7	
PvP01_10	1439201	1439400	0.706339120884814	7	0.302286752503709	7	0.153062229863179	8	
PvP01_10	1442201	1442400	0.672588208398057	8	0.370727566016133	8	0.248041800248485	8	
PvP01_10	1442301	1442500	0.517254130765711	8	0.386352566016133	8	0.242364367607945	8	
PvP01_10	1455401	1455600	1.17886498264046	6	1.66310255779898	8	0.195146560843913	8	
PvP01_10	1456501	1456700	0.684326334631059	8	0.509840248701064	8	0.27329038547626	8	
PvP01_10	1456601	1456800	0.892703389960364	8	0.518475857994568	8	0.268702307787073	8	
PvP01_10	1465401	1465600	0.761783685140916	8	0.371949470835321	8	0.0641222507632025	8	
PvP01_10	1479101	1479300	0.829927686845307	7	0.289763282361782	7	0.268194611915796	8	
PvP01_10	1497301	1497500	1.00816879376149	7	3.5964793612935	7	0.255004520513828	7	
PvP01_10	1500601	1500800	1.13693985327387	6	4.22492622316579	7	0.254436609475813	8	
PvP01_10	1500701	1500900	0.949916467816972	5	4.65362568073479	7	0.298220692544339	8	
PvP01_10	1500801	1501000	0.995062300859363	7	2.88960425565138	7	0.291742357033627	8	
PvP01_10	1511801	1512000	0.994056570593073	6	0.877453831083394	7	0.0115731556395779	7	
PvP01_10	1511901	1512100	0.94945018264629	6	1.31454962694741	7	0.0977312545369532	7	
PvP01_10	1513401	1513600	0.780527357962514	6	2.21788845028425	7	-0.0113384988093184	7	
PvP01_10	1513501	1513700	1.44696510888786	5	3.56390591635005	8	0.245126870103562	8	
PvP01_11	7001	7200	0.500365622217474	7	0.983505581311407	7	0.0417311376699207	7	
PvP01_11	7101	7300	0.469775408798199	7	1.34562691585641	7	-0.155305637766322	7	
PvP01_11	7201	7400	0.804167679772938	7	0.862361369799827	7	0.147945408055388	7	
PvP01_11	7901	8100	1.86201771203481	4	9.43645053484588	7	0.121917490470564	7	
PvP01_11	8001	8200	1.52002279138277	4	4.75915486872492	7	0.107975687562112	6	
PvP01_11	8101	8300	1.0523211954377	6	1.3469551532395	7	0.0259102285048933	3	
PvP01_11	8301	8500	1.59146140240284	5	4.176889636919	7	0.016840445964096	2	
PvP01_11	8401	8600	1.58625272341108	5	5.36989138735131	7	0.05265372806586	5	
PvP01_11	8501	8700	1.71798905409788	5	4.26481202521809	7	0.0192004242954196	4	
PvP01_11	8601	8800	2.21028603160471	2	4.07991240393469	7	-0.617790402845934	2	
PvP01_11	9801	10000	1.79055025968969	4	4.33571952992538	7	0.0667316961751803	5	
PvP01_11	9901	10100	1.51300471081756	5	2.16301976654526	7	0.140147630098987	5	
PvP01_11	10701	10900	1.86896585754179	5	2.88878157281454	7	0.106986870585441	6	
PvP01_11	11401	11600	1.90143312654905	3	8.81780559209114	7	-0.575308068679947	7	
PvP01_11	17201	17400	0.620958241781631	7	0.436481733736487	7	-0.443986228665223	7	
PvP01_11	17301	17500	0.644196489114974	7	0.665179593695493	7	-1.22184289707391	7	
PvP01_11	18401	18600	1.20128153300166	7	0.835698002804354	7	0.0837073125827653	7	
PvP01_11	18501	18700	1.33036876520563	7	0.984092362398567	7	0.105267703560194	7	
PvP01_11	22901	23100	0.893329043039413	7	1.37390223546118	7	0.0408104995099416	7	
PvP01_11	23001	23200	0.653729190915107	7	0.792020943185128	7	0.0326096058951382	5	
PvP01_11	26301	26500	0.464003710288034	7	0.288680375168655	7	0.416662145073614	8	
PvP01_11	35701	35900	0.87450272873364	6	6.09019076985828	7	0.0714492409953262	7	
PvP01_11	35801	36000	0.810948185603261	7	5.95347996660063	7	0.0739232391687057	7	
PvP01_11	44501	44700	1.56561091478949	4	4.3211163810235	7	-0.0142997114764682	7	
PvP01_11	45501	45700	1.02065996601175	7	4.65106661091652	7	0.0585097356007329	7	
PvP01_11	47601	47800	1.28669503610089	5	3.65949205020448	7	0.303560394271835	8	
PvP01_11	47701	47900	1.27561627726873	6	3.40021637538779	7	0.327418192869949	8	
PvP01_11	48401	48600	1.02853706352943	7	4.72701744086285	8	0.0728510690401703	7	
PvP01_11	48501	48700	1.39241708733012	6	5.0197302142612	7	0.0140590333502289	7	
PvP01_11	49001	49200	1.25251902274593	5	8.0447376527196	7	0.0406084632070041	7	
PvP01_11	49101	49300	1.02435878780512	7	6.04859270492034	7	-0.859125026573204	1	
PvP01_11	49501	49700	2.00440858219393	2	7.80608857715747	7	-0.395608340593237	5	
PvP01_11	51701	51900	0.485710805456479	7	3.11587075656374	7	0.0351007714182462	8	
PvP01_11	52801	53000	1.01373767861465	5	1.41005629036689	7	0.285938197754671	8	
PvP01_11	52901	53100	1.18463493660089	6	1.7899770581635	8	0.302600002681651	8	
PvP01_11	53001	53200	1.68886727244697	4	3.50565149705427	8	0.298217474487741	8	
PvP01_11	53101	53300	2.11528200347576	3	3.21925803482621	7	0.308542463379641	8	
PvP01_11	53301	53500	2.78847680476663	2	6.43439158582117	8	0.264673160169221	8	
PvP01_11	55901	56100	0.755320399838768	7	0.388321793392028	7	0.360204637194559	8	
PvP01_11	56001	56200	1.10624171437562	6	0.582047733022761	7	0.473170009411249	8	
PvP01_11	59401	59600	0.677261113605465	8	0.564300673651901	8	0.366418582909684	8	
PvP01_11	60001	60200	0.855208149072294	7	0.537255603567529	7	0.315089723567494	8	
PvP01_11	72901	73100	0.993333857588715	8	0.401004970527438	8	0.266135228706916	8	
PvP01_11	75901	76100	0.964758541001546	8	1.78334466456787	8	0.082505405048222	8	
PvP01_11	76001	76200	0.915093670635195	7	1.24617199343464	7	0.0777804705915375	8	
PvP01_11	80901	81100	0.79785788151202	7	0.226643439686505	7	0.317856530349915	8	
PvP01_11	86001	86200	0.763807688578045	7	0.793462826539909	7	0.287541074364377	8	
PvP01_11	89101	89300	0.558843907123426	8	0.426484691927446	8	0.179917594144169	8	
PvP01_11	89201	89400	0.745931823976286	8	0.610538496267168	8	0.134469262646707	8	
PvP01_11	89901	90100	0.695497521188173	8	0.619787742890214	8	0.252755589547702	8	
PvP01_11	91401	91600	0.731567846884075	7	0.217676000660153	7	0.0813027945786275	8	
PvP01_11	91501	91700	0.799480444020565	7	0.362362644537957	7	0.17254676921272	8	
PvP01_11	92601	92800	0.851580949906479	8	0.46819442446942	8	0.17387706997247	8	
PvP01_11	115001	115200	0.448013786580288	7	0.428631007723712	7	0.309754182840142	8	
PvP01_11	115101	115300	0.70633189004438	7	0.32549853337843	7	0.348420962284314	8	
PvP01_11	121401	121600	1.10807001464348	8	0.535145176549008	8	0.342332853270784	8	
PvP01_11	125901	126100	0.568797086541135	7	0.209852177591772	7	0.0440188167444905	8	
PvP01_11	151301	151500	0.963808262940623	7	0.382214143048101	7	0.385050086058249	8	
PvP01_11	151401	151600	1.04717647304315	7	0.36667533842772	7	0.390119187088222	8	
PvP01_11	163601	163800	0.838836808961768	7	0.423096554603848	7	0.362548186225651	8	
PvP01_11	170501	170700	0.812974818361752	7	0.67201309352625	8	0.366060487079044	8	
PvP01_11	175301	175500	1.15265211208827	8	0.789147112726021	8	0.261299865474926	8	
PvP01_11	175401	175600	1.01321788517702	8	0.781847488189429	8	0.263175143875596	8	
PvP01_11	176601	176800	0.755742062036265	8	0.658895029695094	8	0.202226081488312	8	
PvP01_11	232001	232200	0.997188470852577	7	0.423756545905844	7	0.370362385331903	8	
PvP01_11	268201	268400	0.597227333311019	7	0.324835591940014	7	0.140743755188345	8	
PvP01_11	268601	268800	0.584543852405878	8	0.618933297898924	8	0.278599918033436	8	
PvP01_11	268801	269000	0.80296814260002	7	0.205975076945109	7	0.0976813915795922	8	
PvP01_11	273601	273800	0.856781510416992	7	0.526559679093139	7	0.26644713223104	8	
PvP01_11	284601	284800	0.759290839473349	6	0.467892766700484	7	0.0915291140829112	8	
PvP01_11	294901	295100	0.692613723847459	7	0.696332920447458	7	0.32833680156814	8	
PvP01_11	295001	295200	0.996983681885371	7	0.717456203840851	7	0.324277974681502	8	
PvP01_11	312301	312500	0.582732884684694	8	0.383470066972863	8	0.32492989125887	8	
PvP01_11	380701	380900	1.07609164487868	7	0.345334782263758	7	0.433121725533289	8	
PvP01_11	380801	381000	0.790275149474171	7	0.238390337819314	7	0.501917796685647	8	
PvP01_11	404801	405000	0.592920786404991	8	0.331062209271932	8	0.386446436834724	8	
PvP01_11	404901	405100	0.592920786404991	8	0.331062209271932	8	0.386446436834724	8	
PvP01_11	406101	406300	0.499992190823702	8	0.316028059128445	8	0.384697623957479	8	
PvP01_11	407501	407700	1.02800475359133	8	0.373905806620333	8	0.501722147567262	8	
PvP01_11	407601	407800	0.91089130296864	7	0.301626439091459	7	0.557781493880838	8	
PvP01_11	489301	489500	1.04931330993722	7	0.604650426440304	7	0.281884030436899	8	
PvP01_11	517601	517800	0.694142365663694	8	0.6339445155792	8	0.287674580556321	8	
PvP01_11	519301	519500	0.928351727886931	7	0.251860270936076	7	0.160312241664062	8	
PvP01_11	520901	521100	0.957589312641367	6	0.212096504156011	7	0.0209553997314921	8	
PvP01_11	537301	537500	0.95429638432613	7	0.236197130671089	7	0.263010251432931	8	
PvP01_11	576801	577000	0.922186101374998	7	0.21652556661912	7	0.0604807463257777	8	
PvP01_11	643201	643400	0.724618761387501	7	0.195262999563179	7	0.330734498644688	8	
PvP01_11	647001	647200	0.63471790525472	7	0.192240096801717	7	0.0804258677816868	8	
PvP01_11	667801	668000	0.877847455996581	7	0.43735727003139	7	0.470193300971691	8	
PvP01_11	705101	705300	1.0257657132844	6	0.342752333717764	7	0.378060869903528	8	
PvP01_11	716801	717000	0.897080818934162	7	0.240659056908653	7	0.244239881186609	8	
PvP01_11	716901	717100	0.980468455615825	7	0.315246943556821	7	0.216303709249979	8	
PvP01_11	731901	732100	0.975910945253007	8	0.543109955960629	8	0.155867362961146	8	
PvP01_11	760101	760300	0.428129487522793	8	0.310697754257928	8	0.415223279930731	8	
PvP01_11	765501	765700	0.69136043208607	8	0.426274581012662	8	0.320643595213453	8	
PvP01_11	795401	795600	0.579078360885837	7	0.247939632389698	7	0.390542591265161	8	
PvP01_11	795901	796100	0.621365664461288	7	0.190242680531444	7	0.0701508648996106	8	
PvP01_11	811201	811400	0.764731994551172	8	0.210121358727427	8	0.419390682744968	8	
PvP01_11	822401	822600	0.731362119248531	8	0.41421642330047	8	0.29239462368322	8	
PvP01_11	822501	822700	0.591268322975368	8	0.382931313975433	8	0.294871692426168	8	
PvP01_11	823901	824100	0.86403032109754	8	0.30994812849078	8	0.36693605723805	8	
PvP01_11	824001	824200	0.887443124039014	8	0.389281867934886	8	0.335362509794584	8	
PvP01_11	849901	850100	0.490032595552518	8	0.350882146482642	8	0.379389057247979	8	
PvP01_11	891801	892000	0.74880733728269	8	0.358652879985694	8	0.254091364510652	8	
